"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
688738,463301,PRIMARY CHILDRENS HOSPITAL,100 NORTH MARIO CAPECCHI DRIVE,SALT LAKE CITY,UT,84113-,SALT LAKE,41620,U,CH,7,2,01/01/2017,12/31/2017,2753,132.39,,148,6436,70676,289,105485,,18,874,13181,289,,75,3460,39986,167,60955,,18,874,13181,7370672,9812251,11816371,16500399,175784212,349403283,11492163,426991319,661497763,280362252,941860015,,,,,,,12880,,,158951757,-32478140,7608017,87507,2989833,140066101,1300591,447180,210969762,110436120,37225080,69707361,,19168398,216910396,,22498957,22498957,379475454,3046865,1152360,,,,-491325795,-487126570,,,,,,-487126570,866602024,866602024,379475454,,,,,,,,,655261720,303704129,958965849,391342673,567623176,524626575,42996601,24865199,67861800,,67861800,0.453349,123850651,343473843,6970078,11044678
688739,490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,SMYTH,99949,R,STH,1,2,07/01/2017,06/30/2018,209.44,,,2237,45,3967,30,10950,,631,8,1204,153,,1906,43,3397,26,9490,,631,8,1204,2100085,4986399,3128849,4904760,16618550,29904948,3659709,40457846,67620683,145313507,212934190,3341832,90467,15503890,194567,,,2612195,,,23657397,-16540445,935174,224581,,13540305,2121878,795682,57449106,72169,,58951192,,,57239890,35486675,163,35486838,106267033,2306427,1349779,152796,16410,470432,,5624135,,15271960,,425134,15697094,21321229,84945804,84945804,106267033,,778354,3214896,629,26456,0.0265,,,67637747,145296443,212934190,165549398,47384792,46523498,861294,2899572,3760866,,3760866,0.190002,2441242,22195306,,
688741,490110,LEWISGALE HOSPITAL - MONTGOMERY,ROUTE 460 SOUTH,BLACKSBURG,VA,24060-,MONTGOMERY,13980,U,STH,1,4,10/01/2016,09/30/2017,382.46,46.38,,8131,671,16723,88,32120,,1964,115,4205,88,,6870,540,12864,78,28470,,1964,115,4205,3406796,5684779,4277077,4279581,24618979,64277780,3100390,66364807,172662819,323626484,496289303,6107886,,24708796,1972454,,564166,39159,,,19742839,-9005683,3110398,704116,,14340170,4201759,2413681,27410963,1947584,20164848,27426325,4911161,,26959249,,1966085,1966085,43265504,2820620,2381566,880357,272306,,8773477,15128326,,1028887,-176288683,22462,-175237334,-160109008,203374512,203374512,43265504,,,14194510,186052,168915,0.0476,3211223,2826326,173263729,323037238,496300967,388380255,107920712,75974582,31946130,-11648077,20298053,,20298053,0.133722,5920948,43466887,4532,52614
688748,673056,WARM SPRINGS REHAB VICTORIA,101 JAMES COLEMAN DRIVE,VICTORIA,TX,77904,VICTORIA,47020,U,RH,5,5,01/01/2017,12/31/2017,88.6,,,7025,,8231,26,9490,,623,,751,26,,7025,,8231,26,9490,,623,,751,,,,,4679303,6351902,123386,10539133,40293619,4248,40297867,,,,,,,-478,,,1655301,-166547,67298,72880,71698,1694896,,,,654633,,892174,,,968075,,,,2662971,432473,284157,9037,,,,725667,,162214,,1768832,1931046,2656713,6258,6258,2662971,,,,,,,,,40182799,,40182799,28323305,11859494,11031205,828289,420531,1248820,859,1247961,,,,,
688754,100315,VIERA HOSPITAL INC,3,VIERA,FL,32940,BREVARD,37340,U,STH,1,2,10/01/2016,09/30/2017,402,,,7789,232,17721,84,30660,,1999,40,4960,84,,6510,205,14058,64,23360,,1999,40,4960,2674791,6028988,3954406,5987364,31358122,58643850,898181,98150148,206029319,275910360,481939679,12780034,,23517530,651061,,,78931877,,,10955192,,3082472,637894,,94015323,,361719,124486232,1758663,299407,46517780,,,103746021,2051,,2051,197763395,1025885,1920456,,2045988,1246844,624892,13911690,,90745304,,554450,91299754,105211444,92551951,92551951,197763395,,,14060443,260279,,,,,206000558,275939121,481939679,381925688,100013991,90001972,10012019,3227563,13239582,1002,13238580,0.203656,2091832,20253711,,
688758,110142,EVANS MEMORIAL HOSPITAL,200 NORTH RIVER STREET,CLAXTON,GA,30417-,EVANS,99911,R,STH,1,9,10/01/2016,09/30/2017,115.9,,,859,74,1646,49,17885,,285,29,577,49,,859,74,1633,49,17885,,285,29,577,103930,3204743,808764,1005363,5783325,6341947,774264,10909918,9526068,40986596,50512664,808030,24124,5783325,,,,245284,,,7013764,-5515599,86725,,235220,2065394,,,20988666,,,,,,4594572,1285946,837,1286783,7946749,1108337,667681,,431664,,,2354047,,5492807,,147382,5640189,7994236,-74935,-47487,7946749,,,1422939,,9036,0.0254,,,9373882,42340668,51714550,41170053,10544497,12125272,-1580775,1421528,-159247,,-159247,0.215984,1512446,8653831,279,1154
688766,170188,KANSAS CITY ORTHOPAEDIC INSTITUTE,3651 COLLEGE BOULEVARD,LEAWOOD,KS,66211,JOHNSON,28140,U,STH,1,4,01/01/2017,12/31/2017,120.24,,,683,,1508,9,3285,,353,,810,9,,683,,1508,9,3285,,353,,810,15662,327923,93031,105340,8303542,20615633,1818008,29033085,34474098,90850093,125324191,1935523,,8303542,314058,,,1768670,,,5379957,-380927,868910,121108,,7860227,,,23209769,4596072,579496,5352066,,,22946647,,,,30806874,670590,1155158,,623717,,3150000,5599465,,22928693,,,22928693,28528158,2278716,2278716,30806874,,3062358,888272,,,,,,34474098,90850094,125324192,82217953,43106239,28919175,14187064,686537,14873601,498153,14375448,0.231664,782,56510,,
688810,493030,SHELTERING ARMS HOSPITAL SOUTH,13700 ST.FRANCIS BLVD,MIDLOTHIAN,VA,23114,CHESTERFIELD,40060,U,RH,5,2,10/01/2016,09/30/2017,69.37,0.96,,5036,246,7922,28,10220,,394,13,616,28,,5036,246,7922,28,10220,,394,13,616,,,,,4076823,3094886,640563,11488047,19124833,1742937,20867770,,,,,,,-14422,,,2772535,-771640,7652,96219,114295,2204639,,,16345,1774277,68859,2119661,,,1012155,,,,3216794,232901,,,,,1600,234501,,,,,,234501,2982293,2982293,3216794,,,,,,,,,19124833,1742937,20867770,8758258,12109512,7171709,4937803,13079,4950882,,4950882,,,,,
688829,141317,GIBSON AREA HOSPITAL AND HEALTH SVCS,1120 N. MELVIN,GIBSON CITY,IL,60936-,FORD,16580,R,CAH,1,2,10/01/2016,09/30/2017,557.38,,,1804,425,3785,25,9125,,292,101,925,67,,865,273,2127,23,8395,,292,101,925,1517853,5437653,3575931,7166268,44357158,51872929,4022242,72156384,51880411,137263471,189143882,,,,,,,645245,,,25095769,,804061,1401085,822937,30269097,1079442,1838439,42956393,,,21806191,,,29950575,7996622,715607,8712229,68931901,11745002,,,9164443,,4707199,25616644,,18878284,,,18878284,44494928,24436973,24436973,68931901,,,,,,,,,58778819,169439683,228218502,132846503,95371999,96230087,-858088,7997624,7139536,6803366,336170,0.381489,3090120,18133986,73087,378829
688851,250017,TRACE REGIONAL HOSPITAL,HIGHWAY 8 EAST,HOUSTON,MS,38851-,CHICKASAW,99925,R,STH,1,4,07/01/2017,06/30/2018,86.42,,,1874,8,2157,39,14235,,111,3,145,120,,394,8,499,39,14235,,111,3,145,71264,538279,333857,614311,8542869,6275706,155615,14238324,13418874,11855764,25274638,485570,108024,8542869,4330,,,1299473,,,2514156,-1137194,155130,154855,,2564388,209431,247216,4545503,,763286,3078226,,,3165098,,221201,221201,5950687,334526,542487,55460,254647,,132593,1319713,,3022235,,-13059567,-10037332,-8717619,14668306,14668306,5950687,,104381,419031,,,,,,13418874,11872086,25290960,10079678,15211282,15356850,-145568,88830,-56738,242124,-298862,0.563344,167325,834944,,
688876,360161,ST. JOSEPH HEALTH CENTER,667 EASTLAND AVENUE,WARREN,OH,44484,TRUMBULL,49660,U,STH,1,1,01/01/2017,12/31/2017,789.71,21.39,,10595,1298,36351,125,46976,,2335,231,8836,125,,9299,1093,30612,113,42596,,2335,231,8836,2512900,18802504,5970094,8983978,44764515,110178988,9098518,137469493,289245251,486390253,775635504,14359800,,44764515,,,402020,13832,,,31885627,-9274876,4483652,83208,,31441644,,,160739893,,,,,,43002255,,4824537,4824537,79268436,10771259,-155,,2220540,,251227,13399622,,24311016,,,24311016,37710638,41557798,41557798,79268436,,12830415,4111209,202953,534509,0.1262,17609994,1181509,289245250,487193034,776438284,610217456,166220828,154943503,11277325,3804586,15081911,,15081911,0.177235,27117669,183988480,,
688877,360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL DRIVE,DUBLIN,OH,43016,FRANKLIN,18140,U,STH,1,1,07/01/2017,06/30/2018,776.52,,,3474,1487,20404,107,39055,,1267,118,6439,107,,3474,340,15185,107,39055,,1267,118,6439,5471368,7945419,7394564,14571506,56539082,104719409,7897873,145157718,233297258,373744272,607041530,12119488,,56151659,276823,,,513483,,,63498946,-40504677,3617203,449394,,28741180,10587557,4304133,77094146,349190,56351170,32668385,3015445,,94675357,,2538451,2538451,125954988,4887362,4972437,,18546756,,36995036,65401591,,,,118757635,118757635,184159226,-58204238,-58204238,125954988,,2874881,10244717,65976,132836,0.0405,,,233323674,373744272,607067946,378641384,228426562,161258491,67168071,3537187,70705258,,70705258,0.239123,7735402,54936597,,
688885,390056,JC BLAIR MEMORIAL HOSPITAL,1225 WARM SPRINGS AVENUE,HUNTINGDON,PA,16652-2350,HUNTINGDON,99939,R,STH,1,2,07/01/2017,06/30/2018,365.19,,,3080,231,7712,49,17885,,685,67,2153,62,,1980,128,5196,42,15330,,685,67,2153,181207,3801650,1457383,3501534,22450381,30645738,1680910,45415327,35444022,100308786,135752808,5510397,,22450381,,,,338941,,,9078033,-2104272,852297,276069,-88609,27789559,518428,840121,18703522,4903715,1381705,12926805,,,10862313,9018444,228913,9247357,47899229,4814979,2160679,30997,784645,,2258972,10050272,,5472227,19231,7265725,12757183,22807455,25091774,25091774,47899229,,844557,3310504,114355,363568,0.35,,,35494022,100291120,135785142,88026037,47759105,53096119,-5337014,4279142,-1057872,1629486,-2687358,0.334544,4381397,19206884,,
688886,390097,HOSPITAL,1648 HUNTINGTON PIKE,MEADOWBROOK,PA,19046,MONTGOMERY,33874,U,STH,1,1,07/01/2017,06/30/2018,1037.45,0.96,,13195,2780,43837,195,71175,,2642,107,12292,254,,11241,2535,28787,156,56940,,2642,107,12292,540509,6483693,2395687,11618523,77290300,117884718,13148609,182079853,338804775,307684994,646489769,8638282,,78498693,422397,,,4352,,,19225460,,2391236,,1430566,25653982,143242,3142080,121522658,1420369,5121779,61804493,20410752,,63763474,78955878,,78955878,168373334,,7503965,,,,,7503965,16678928,,,1783010,18461938,25965903,142407431,142407431,168373334,,5047466,16910420,144802,1209331,0.2203,8983935,59198,339576172,260241344,599817516,446728335,153089181,168014426,-14925245,15463802,538557,,538557,0.281644,14347928,85127670,,
688888,390304,ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVENUE,PHILADELPHIA,PA,19128,PHILADELPHIA,37964,U,STH,1,4,01/01/2017,12/31/2017,399.3,26.21,,5078,549,13557,99,36135,,1256,167,3901,131,,4415,436,11794,89,32485,,1256,167,3901,,7785435,1274237,1817173,27763082,52534467,4212264,65338669,213179313,189067680,402246993,5228035,,27763082,3155148,,,1805478,,,309661750,-302290769,1107110,267758,40843,46829387,4895000,995516,31393412,,8787932,19371186,,,48009743,,601528,601528,95440658,2858335,2304036,621285,894804,1023223,54139465,61841148,35777261,30000000,,1935513,67712774,129553922,-34113264,-34113264,95440658,,8337414,2393522,222111,,,5602077,1445693,213179312,188503931,401683243,342414895,59268348,80297549,-21029201,8624232,-12404969,,-12404969,0.162434,917533,8991155,,
688904,130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET  100,BOISE,ID,83704-,ADARIS,14260,U,STH,1,6,01/01/2017,12/31/2017,131.36,,,201,1,1009,10,3650,,130,1,641,10,,201,1,1009,10,3650,,130,1,641,,839062,229244,501424,9188489,27089062,2167887,36705952,34639977,99708053,134348030,2092881,,9188489,19910,,,12538330,,,21539618,-11321450,13079,50425,1345819,24165821,526653,,17516519,,,10040252,,,13280511,-6314,9881371,9878471,47324803,2975102,1156187,,1390794,,1281142,6803225,,17656569,,,17656569,24459794,22865009,22865009,47324803,,1271792,585158,1243,,,,,34639977,99708053,134348030,69171220,65176810,36277551,28899259,233900,29133159,,29133159,0.273215,349776,2276436,,
688905,150065,SCHNECK MEDICAL CENTER,411 WEST TIPTON STREET,SEYMOUR,IN,47274-,JACKSON,99915,R,STH,1,8,01/01/2017,12/31/2017,817.01,,,3909,2590,11302,92,33580,,944,501,2708,93,,3302,1708,8319,85,31025,,944,501,2708,2501330,15669464,7001600,11268365,60836103,76609008,7908050,93105011,59943116,265885324,325828440,14626341,,60836103,1114707,,,48031241,8000000,,67884145,-51566986,3719021,2379467,22721432,116063124,8505131,4516131,89419028,3999418,5291444,48671036,3728772,,74611128,10411719,164453335,174865054,365539306,3666488,10831092,16094,26351,,1082,14541107,,29331961,,9652250,38984211,53525318,312013988,312013988,365539306,,5353327,1825516,315762,215366,0.12,2005446,,67900487,295064522,362965009,222181554,140783455,137445111,3338344,16025821,19364165,,19364165,0.285749,11365584,58735552,,
688911,260080,SOUTHEASTHEALTH CENTER OF RIPLEY COU,109 PLUM STREET,DONIPHAN,MO,63935,RIPLEY,99926,R,STH,1,2,01/01/2017,12/31/2017,59.31,,,523,111,857,21,7665,,148,36,237,21,,523,111,857,21,7665,,148,36,237,34760,2636216,1060908,1245268,4692405,5586203,268690,9841995,3786510,21419161,25205671,566279,194259,4692405,105488,,,71363,,,6563780,-5553388,92055,,99333,1587502,,324873,1479996,,70962,1508809,,1276085,1743937,,,1609825,4941264,515709,419523,,91470,,34635,2359674,,65803,,45406,111209,2470883,2470381,2470381,4941264,,519562,149033,,12219,0.0731,,,4005731,21920874,25926605,17683636,8242969,10278608,-2035639,2047721,12082,2,12080,0.390467,1626064,4636562,,
688917,320009,LOVELACE MEDICAL CENTER- DOWNTOWN,601 MARTIN LUTHER KING  JR. NE,ALBUQUERQUE,NM,87102,BERNALILLO,10740,U,STH,1,4,03/01/2017,02/28/2018,1124.76,,,18042,1267,58602,294,107310,,3869,240,13171,294,,14599,984,49083,246,89790,,3869,240,13171,2246953,6329019,3325416,8578482,78694795,195866636,8307306,223303192,892643196,562202049,1454845245,12452566,,78694795,3490594,,,142808,,,48823698,-11650146,8078346,3388708,373718,49464647,,,,338824,,32481850,261363,,17620390,,,,67085037,14511500,7284286,1674974,,,,23470760,,,24510,35566209,35590719,59061479,8023558,8023558,67085037,,25928007,17517851,1287234,1717198,0.1581,30036797,,892643196,589423476,1482066672,1200912163,281154509,274561431,6593078,1582613,8175691,-759541,8935232,0.153489,37751427,280731687,,
688923,430090,SIOUX FALLS SPECIALTY HOSPITAL,910 EAST 20TH STREET,SIOUX FALLS,SD,57105-,MINNEHAHA,43620,U,STH,1,5,01/01/2017,12/31/2017,256.64,,,1771,35,3505,26,9490,,1015,25,2186,26,,1771,35,3505,26,9490,,1015,25,2186,125411,1489369,401250,734687,16575420,55814965,2705758,60793624,121988175,206263102,328251277,2705127,,16575420,1024134,,,5191453,,,22896636,,2905607,556981,2374,31662104,991120,295096,35213931,,29690920,1003037,,,29603809,,18808693,18808693,80074606,4720638,4800000,,,,12557633,23119025,,29397769,,124492,29522261,52641286,27433320,27433320,80074606,,8979568,3475022,51127,,,,,122192190,210758743,332950933,219065189,113885744,72390385,41495359,399890,41895249,499359,41395890,0.185205,1890359,12007212,,
688928,490098,COMMUNITY MEMORIAL HOSPITAL,125 BUENA VISTA CIRCLE,SOUTH HILL,VA,23970,MECKLENBURG,99949,R,STH,1,2,07/01/2017,06/30/2018,585.24,,,7120,124,12241,66,24356,,1472,33,2847,223,,5965,124,9746,56,20972,,1472,33,2847,2138074,13804306,6294986,6295549,42497452,60863126,5525226,80121715,86314809,181555864,267870673,8216037,,42497452,5806711,,,10660654,2432250,,64027314,-45803949,1482223,572052,286824,33772190,1628515,1621779,122579840,,341748,36537045,,,102367155,1333343,15476903,16810246,152949591,7913337,3252303,835206,965985,,274035,39315122,,,,1784829,1784829,41099951,111849640,111849640,152949591,,2093303,7706258,261251,129355,0.0528,,,90289305,203035669,293324974,208899994,84424980,103360578,-18935598,36251261,17315663,2,17315661,0.299106,5945359,26250499,4365,16475
688930,493025,SHELTERING ARMS HOSPITAL,8254 ATLEE ROAD,MECHANICSVILLE,VA,23116,HANOVER,40060,U,RH,5,2,10/01/2016,09/30/2017,203.01,0.7,,8216,317,13359,40,14600,,567,15,886,40,,8216,317,13359,40,14600,,567,15,886,,,,,12375114,6433477,1505607,28947959,31753548,17996865,49750413,,,,,,,520696,,,6505042,-2697529,65647,981694,7554,5383104,416370,,11318303,3196076,5260717,6797424,,,7922334,,565957,565957,13871395,1749318,2406783,,,,15705,4171806,,,,,,4171806,9699589,9699589,13871395,,,,,,,,,31757375,17993039,49750414,22484323,27266091,18808591,8457500,580846,9038346,6940,9031406,,,,,
688933,510046,PRINCETON COMMUNITY HOSPITAL,TWELFTH STREET,PRINCETON,WV,24774-,MERCER,99951,R,STH,1,12,07/01/2017,06/30/2018,949.32,,,10087,1741,21099,104,37960,,2204,1131,5362,168,,8514,78,16625,92,33580,,2204,1131,5362,1250972,5853430,2980970,8075103,53892788,89930771,5845619,107560693,147389497,242857192,390246689,13433782,23893,53892788,281798,,,16674619,35138790,,14463598,,4840188,13957187,3417272,93547716,,,30061726,,,41976420,,,72038146,,1083215,2053272,167639134,11187718,,,1787942,7720117,1685000,23365625,24268939,20432705,,14947229,59648873,83014498,84624636,84624636,167639134,,3525220,12512868,121748,686832,0.1713,,,146973680,264968404,411942084,284363566,127578518,143823559,-16245041,9320659,-6924382,4,-6924386,0.275622,18592154,95354831,247301,1095385
688948,113029,CENTRAL GEORGIA REHAB HOSPITAL,3351 NORTHSIDE DRIVE,MACON,GA,31210-,BIBB,31420,U,RH,5,13,10/01/2016,09/30/2017,153.81,,,8787,,13424,58,21170,,602,,882,58,,8787,,13424,58,21170,,602,,882,,,,,8365375,8099190,53508,14961343,30206133,5539514,35745647,,,,,,,732026,,,984221,6153727,160436,,,8030410,,,,,1073964,990270,,,195823,,127620,127620,8353853,83982,,,,,716948,800930,,,,,,800930,7552923,7552923,8353853,,,,,,,,,31709301,5814685,37523986,22464938,15059048,16758393,-1699345,137066,-1562279,3539,-1565818,,,,,
688956,231333,ASPIRUS IRONWOOD HOSPITAL,N10561 GRAND VIEW LANE,IRONWOOD,MI,49938,GOGEBIC,99923,R,CAH,1,2,07/01/2017,06/30/2018,227.45,,,1536,169,3559,25,9125,,372,28,944,25,,1286,85,2877,20,7300,,372,28,944,1896608,2769653,3046998,7954887,23450617,38231614,2520378,48538531,16982380,95205096,112187476,3497022,,23450617,,,,16121756,,,17542181,-11754915,1325930,1335723,4551294,29835109,421754,2154703,38861693,71035,101463,27464113,,,31497022,1684491,1646642,13100886,74433017,1498395,2074622,1731660,235831,,305836,6216038,,2650000,,18682214,21332214,27548252,46884765,46884765,74433017,,,,,,,,,18045797,117362294,135408091,80744798,54663293,61682231,-7018938,5030612,-1988326,,-1988326,0.432656,4198458,25572938,,
688970,443030,SPIRE CANE CREEK REHABILITATION HOSP,180 MT PELIA ROAD,MARTIN,TN,38237,WEAKLEY,99944,R,RH,5,5,07/01/2017,05/31/2018,80.21,,,7143,,8632,40,13400,,605,,726,40,,7143,,8632,40,13400,,605,,726,,,,,4340200,4616795,502097,8188009,15411990,,15411990,,,4340200,,,,2490708,,,1606496,-282310,63355,21014,,3899263,472000,-81881,7143523,,,1939082,,,4487549,,3785876,3785876,12172688,153919,408611,,,,29131,591661,,,,5577375,5577375,6169036,6003652,6003652,12172688,,,,,,,,,15411988,,15411988,2992228,12419760,8956995,3462765,-8402,3454363,,3454363,,,,,
688971,443035,HEALTHSOUTH REHABILITATION HOSPITAL,100 PHYSICIANS WAY,FRANKLIN,TN,37067,WILLIAMSON,34980,U,RH,5,4,04/01/2017,03/31/2018,72.92,,,5738,,7972,40,14600,,454,,637,40,,5738,,7972,40,14600,,454,,637,,,,,4825168,5469600,1369915,10047506,16531531,,16531531,,,4825168,,,,-21391913,,,1590252,-400891,74356,14279,,-20113917,4001692,-70701,18561650,,,2840350,,,22349167,,675061,675061,2910311,151319,311146,,,,68554,531019,,,,,,531019,2379292,2379292,2910311,,,,,,,,,16531532,,16531532,5773843,10757689,10294768,462921,20748,483669,,483669,,,,,
688972,450475,ETMC HENDERSON,300 WILSON ST,HENDERSON,TX,75652-,RUSK,30980,U,STH,1,2,10/01/2016,09/30/2017,137.32,,,1538,170,4664,41,14965,,465,61,1453,41,,1472,107,4141,41,14965,,465,61,1453,906298,11394819,2472798,2508015,8556736,26879006,3656632,27340870,53445355,151311750,204757105,2033857,180810,8556736,39522,,,549757,,,2760000,,441076,745231,,3705064,,,22797335,,,,,,22797335,,1964,1964,26504363,221945,,,27083,,531473,35474845,,3739702,,582762,4322464,39797309,-13292946,-13292946,26504363,,,2324950,3393,69749,0.12,,,53358532,151407467,204765999,175941655,28824344,35435742,-6611398,3087404,-3523994,,-3523994,0.133528,6685867,27556038,76342,835475
688986,140054,MACNEAL HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,COOK,16974,U,STH,1,4,10/01/2016,09/30/2017,1371.88,104.66,,12473,6429,52475,264,96360,,2829,689,12341,326,,11047,4577,44801,247,90155,,2829,689,12341,5902563,15999836,8738323,8738323,98501151,129098914,11694511,198014740,528310804,794209375,1322520179,16258280,,98501151,709233,342770,1077347,-2783095,,,51393257,-10443380,4632849,1092064,,48251495,6377656,930000,104087767,95300,,47956363,,,105699565,1285320,79682302,80967622,234918682,11702600,14682823,,-151971,,1263425,27496877,201235198,1177278,,2825671,205238147,232735024,2183658,2183658,234918682,,,25803044,131306,1704291,0.2642,14513411,4848340,528312591,794276127,1322588718,1064885728,257702990,227600065,30102925,7544805,37647730,86082,37561648,0.149725,29384130,299090245,,
688999,260216,ST. LUKES EAST - LEES SUMMIT,100 N.E. ST. LUKES BOULEVARD,LEES SUMMIT,MO,64086,JACKSON,28140,U,STH,1,2,01/01/2017,12/31/2017,1045.51,,,21082,2409,51826,184,67160,,5051,483,13165,184,,19258,1605,42344,168,61320,,5051,483,13165,5326211,19289136,8236451,8400010,65239193,162813441,16351129,176988754,658050494,552589123,1210639617,16725099,,65239193,2313429,,,83176260,,,32532278,,2869204,840386,,123171116,6050537,11295639,221196945,17620548,19814764,63256601,,,203010647,2663041,3709087,6372128,332553891,6658408,4592295,21681,1070698,,2560578,14903660,,156662910,,14649492,171312402,186216062,146337829,146337829,332553891,,27983216,10072074,656322,,,,,663612311,567063761,1230676072,994691041,235985031,228052634,7932397,20158296,28090693,,28090693,0.146194,9587498,66699436,,
689000,261334,CAH #6 - I70,105 HOSPITAL DRIVE,SWEET SPRINGS,MO,65351,SALINE,99926,R,CAH,1,4,10/01/2016,09/30/2017,50.62,,,1099,8,1380,15,5475,,51,4,78,15,,225,8,292,15,5475,,51,4,78,243656,1397885,1037809,1037809,3734055,5345879,739119,9352235,4384958,11916937,16301895,,,,,,,-25578,,,2383848,-1358961,30108,230218,-98895,1160740,252638,,9565635,,,3047897,,,4685405,,215154,215154,6061299,2495255,,,912716,,1727102,2849845,,9652390,,,9652390,12502235,-6440936,-6440936,6061299,,,,,,,,,4385967,11915927,16301894,8807328,7494566,9079934,-1585368,2079113,493745,,493745,0.57369,972259,1461102,,
689014,490089,CARILION FRANKLIN MEMORIAL HOSPITAL,180 FLOYD AVE,ROCKY MOUNT,VA,24151,,40220,U,STH,1,2,10/01/2016,09/30/2017,204.36,,,2027,117,4315,37,13505,,602,112,1313,37,,1795,81,3477,33,12045,,602,112,1313,2880490,5508318,4360450,5653700,14771195,23508242,1573163,34490833,27117122,102827889,129945011,3675795,,14771195,,,,12064,2966453,,19850820,-14758018,10146,98321,-564562,7663336,226092,967256,20395984,,1881434,14450845,,,11117910,,535103,535103,19316349,771802,1720023,-55316,512000,236882,102217,3799116,,349548,,20305975,20655523,24454639,-5138290,-5138290,19316349,,,3593824,11609,,,,,27481793,104978736,132460529,93921405,38539124,38279437,259687,301201,560888,,560888,0.265426,2584125,14513863,,
