"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
552946,162001,SSH - QUAD CITIES  INC.,1111 WEST KIMBERLY ROAD,DAVENPORT,IA,52806,SCOTT,19340,U,LTCH,2,4,02/01/2011,01/31/2012,99.36,,,7801,,9009,50,18250,,302,,349,50,,7801,,9009,50,18250,,302,,349,,,-12640,-12640,5403137,8665922,665199,12523882,29387779,,29387779,949049,,5403137,,,,,,,1612908,-146650,,,104403,1570661,50069,-2801,2014604,,,2460463,,,1648132,,83128,-4565129,-1346336,400345,211546,,,,,-1515472,,12519700,,,12519700,11004228,-12350564,-12350564,-1346336,,,,,,,,,29387779,,29387779,16203342,13184437,14069059,-884622,89176,-795446,1294026,-2089472,0.42616,,,,
552967,471306,SPRINGFIELD HOSPITAL,25 RIDGEWOOD ROAD,SPRINGFIELD,VT,05156-,WINDSOR,99947,R,CAH,1,2,10/01/2010,09/30/2011,284.74,,,4298,980,6843,25,9125,,1004,399,1807,35,,3937,673,4613,17,6205,,1004,399,1807,517979,3573365,2161559,3573341,21388994,29082297,2092969,38991232,23627156,57919623,81546779,,,,,,,2224328,19676,,7439156,,505450,612198,198847,13250155,1888633,-1186588,12832606,986491,5521229,15800783,,,15815482,11858772,218735,12077507,41143144,1742972,2289255,,1819549,,1295303,7147079,,9335163,,4692227,14027390,21174469,19166750,19968675,41143144,,,,,,,,,23992685,68386078,92378763,42886103,49492660,50471291,-978631,2382898,1404267,818909,585358,0.478146,6972807,17535626,,
552971,190183,LEONARD J. CHABERT MED. CTR.,1978 INDUSTRIAL BOULEVARD,HOUMA,LA,70363,TERREBONNE PARISH,26380,U,STH,1,10,07/01/2011,06/30/2012,779,46.09,125,2995,6476,15747,125,45750,36,621,2073,3858,149,117,2553,5134,13146,109,39894,36,621,2073,3858,31191024,20111604,40371935,40371935,39235920,52435972,2060325,87577429,58772531,122966271,181738802,13980143,,39235920,,5629702,149977,-573941,,,13250441,,2532429,649989,,15888541,,,11670897,,,,,,11670897,,,,27559438,4582543,433484,,,420437,,5845290,,,,22607602,22607602,28452892,-893454,-893454,27559438,3599431,,,179112,1211928,0.3367,254678,467214,60388145,124730976,185119121,92276405,92842716,98126840,-5284124,5747254,463130,3951634,-3488504,0.481886,57140228,52648656,,
552973,512002,SSH - CHARLESTON,333 LAIDLEY STWY,CHARLESTON,WV,25301,KANAWHA,16620,U,LTCH,2,10,09/01/2011,08/31/2012,96.28,,,7343,28,11002,32,11712,,288,1,407,32,,7343,28,11002,32,11712,,288,1,407,,,-79009,-79009,5179973,9571608,288440,14658623,42536831,1764,42538595,918595,,5179973,860157,,,,,,1869871,-281082,,8070,54081,1650940,26504,,859203,,,1107242,,,264824,,,553872,2469636,934933,236950,,,,,318620,,,,,,318620,2151016,2151016,2469636,,,,,,,,,42536831,,42536831,25523490,17013341,14751581,2261760,18038,2279798,1125370,1154428,0.344596,,,,
552990,360008,SOUTHERN OHIO MEDICAL CENTER,1248 KENNEYS LANE,PORTSMOUTH,OH,45662-,SCIOTO,99936,R,STH,1,2,07/01/2011,06/30/2012,1709.82,22.65,,21548,2232,45371,189,69174,,4368,498,10440,221,,19670,1767,39546,173,63318,,4368,498,10440,1674605,23482219,8882530,27818001,89822247,147933429,17444084,203801582,283890028,334481777,618371805,27295919,,89822247,,139841,295898,15488709,180,,32960807,,3956145,2790395,2126856,57323092,4162799,9914993,91479978,3865594,111265304,99067737,,,166386120,,203790455,203790455,427499667,8938149,,,2760000,,24643033,36341182,,144390000,,19376990,163766990,200108172,227391495,227391495,427499667,30307894,,,1658778,4906848,0.1619,5555209,1756826,284253437,334481777,618735214,340718697,278016517,261485655,16530862,20103210,36634072,29699942,6934130,0.329578,30293589,156430436,,
553006,123300,KAPIOLANI MED CTR FOR WOMEN & CHILDR,1319 PUNAHOU STREET,HONOLULU,HI,96826-,HONOLULU,26180,U,CH,7,2,07/01/2011,06/30/2012,1167.55,48.76,,388,5100,68116,207,75762,,110,1212,12046,207,,364,3312,33847,135,49410,,110,1212,12046,,,,,95894320,141547897,8921304,200333480,381936649,205911331,587847980,,,,,,,-498113,76159763,123912,87662568,-54990111,3279958,113485,,113900427,289265,382590,110577773,3722146,10272844,86997265,9889040,15553873,49256316,,51961243,51961243,215117986,4981104,10842735,,1316561,,4789682,21930082,,,,1323904,1323904,23253986,191864000,191864000,215117986,,,,,,,,,381936649,205911331,587847980,324488179,263359801,237442217,25917584,14714605,40632189,205773,40426416,,,,,
553035,043028,HEALTHSOUTH REHAB OF FORT SMITH,1401 SOUTH J STREET,FORT SMITH,AR,72901,SEBASTIAN,22900,U,RH,5,4,06/01/2011,05/31/2012,125.91,,,10367,260,14321,80,29280,,891,27,1217,80,,10367,260,14321,80,29280,,891,27,1217,,,-19499,-19499,6731042,8800045,1013875,14756258,27097769,2915454,30013223,,,,,,,30952699,,,2642277,-610831,88343,51859,,33124347,397945,,16272958,,,3077459,,,9511475,,9816680,9816680,52452502,252418,473923,,,,1410275,2136616,,,,5357855,5357855,7494471,44958031,44958031,52452502,,,,,,,,,27098009,2915214,30013223,12054411,17958812,15531087,2427725,28144,2455869,,2455869,0.491659,,,,
553036,103040,HEALTHSOUTH EMERALD COAST REHAB HOSP,1847 FLORIDA AVENUE,PANAMA CITY,FL,32405-,BAY,37460,U,RH,5,4,01/01/2011,12/31/2011,171.13,,,14285,617,18279,75,27375,,1099,52,1420,75,,14285,617,18279,75,27375,,1099,52,1420,,,-36239,-36239,8630584,9460909,589487,17717858,33388386,2545931,35934317,,,,,,,24648596,,,3285064,-811827,50608,41348,,27213789,162550,,8969138,,,2650038,,,5661538,,,,32875327,552401,440114,,,,397602,1390117,,,,,,1390117,31485210,31485210,32875327,,,,,,,,,33392559,2541757,35934316,15026408,20907908,18091493,2816415,12467,2828882,,2828882,0.493062,,,,
553038,393046,HEALTHSOUTH REHAB HOSPITAL OF ERIE,143 EAST 2ND STREET,ERIE,PA,16504,ERIE,21500,U,RH,5,4,07/01/2011,06/30/2012,218.16,,,17351,1133,24130,100,36600,,1307,104,1780,100,,17351,1133,24130,100,36600,,1307,104,1780,,,-40591,-40591,10001719,11067591,629054,19662930,46144726,1268,46145994,,,,,,,5322366,,,4868213,-1358536,66277,190874,,9089194,,,1483683,576278,,3141983,,,2227179,,532148,532148,11848521,428068,623713,,,,-48341,1003440,,,,96084,96084,1099524,10748997,10748997,11848521,,,,,,,,,46144724,1267,46145991,17482311,28663680,21069310,7594370,1133651,8728021,1503,8726518,0.426103,,,,
553039,453031,HEALTHSOUTH REHAB OF SAN ANTONIO,9119 CINNAMON HILL,SAN ANTONIO,TX,78240,BEXAR,41700,U,RH,5,4,06/01/2011,05/31/2012,169.74,,,10845,,20208,108,39528,,793,1,1263,108,,10845,,20208,108,39528,,793,1,1263,,,-25855,-25855,10126240,11855620,914711,19136914,33483040,3996659,37479699,,,,,,,19721454,,,4247227,-1203687,77455,42192,,22884641,,,,2276206,,2903248,,,1260261,,5872064,5872064,30016966,430098,741520,,,,92126,1263744,,,,30597,30597,1294341,28722625,28722625,30016966,,,,,,,,,33483041,3996659,37479700,14575230,22904470,21981860,922610,54656,977266,,977266,0.510594,,,,
553053,101301,LIVE OAK SHANDS,1100 SW 11TH STREET,LIVE OAK,FL,32060,SUWANNEE,10030,R,CAH,1,4,07/01/2011,06/30/2012,144.58,,,3291,379,4972,15,5490,,835,140,1412,15,,3291,379,4972,15,5490,,835,140,1412,2157459,12005051,4589050,5819053,8333110,11406556,636745,17554468,21826864,58120728,79947592,2203674,26523,8394479,196961,,,-231063,,,14731171,-8717829,253203,201119,,5849860,1031666,133191,5124186,,13920,1815618,220403,,7426819,21000,218751,254843,13531522,417563,392742,12186,,,498919,1321410,,,,10653117,10653117,11974527,1556995,1556995,13531522,,,,,,,,,21826864,58120727,79947591,59441965,20505626,19739666,765960,50197,816157,,816157,0.219575,3215012,20243723,,
553054,101310,SHANDS STARKE,922 CALL STREET,STARKE,FL,32091,BRADFORD,10600,R,CAH,1,4,07/01/2011,06/30/2012,164.5,,,3045,538,5129,25,9150,,855,203,1618,25,,3045,538,5129,25,9150,,855,203,1618,1440291,6351119,2791251,4093925,11272355,13883802,1132193,23473939,25783737,68092200,93875937,3051324,457875,11294545,10683,,,-142620,,,17256958,-10328533,380688,684976,,7999807,478318,217980,9582628,,,2368698,264533,,11542718,24120,2778265,2802385,22344910,412587,513491,14650,,,2858797,3799525,,,,16731969,16731969,20531494,1813416,1813416,22344910,,,,,,,,,25783737,68092200,93875937,67982335,25893602,25156157,737445,109081,846526,,846526,0.250053,3816272,20471443,,
553076,451357,RICHARDS MEMORIAL HOSPITAL,1700 BRAZOS,ROCKDALE,TX,76567,MILAM,99945,U,CAH,1,4,01/01/2011,12/31/2011,135.03,,92,2347,84,2850,21,7665,26,284,9,404,21,92,1203,84,1687,21,7665,26,284,9,404,150006,6107403,2473688,3159575,7571919,13587361,614324,20995216,10366539,36819948,47186487,,,,,,,342343,,,10648046,-6474786,57959,125243,,4179853,,17110,1665954,15490,16018,4357426,,,5093486,,,,9273339,4326056,332637,,1070638,,573493,7637687,,4209964,,,4209964,11847651,-2574312,-2574312,9273339,,,,,,,,,9962423,42167798,52130221,31574171,20556050,21159280,-603230,1577415,974185,1258884,-284699,0.444941,2358335,6487761,,
553087,300023,EXETER HOSPITAL  INC.,5 ALUMNI DRIVE,EXETER,NH,03833,ROCKINGHAM,40484,R,STH,1,2,10/01/2010,09/30/2011,1106,,,13103,1764,24023,99,36378,,2998,391,5784,99,,9720,1026,16621,80,29200,,2998,391,5784,5446021,12161820,10392165,10392165,66139841,104682229,13425396,153886544,141007433,232905922,373913355,22436894,,66139841,784908,,,56059709,197426,,49397219,-31309898,2683803,1363404,7542237,88817319,102400,3192902,74385480,432103,11366930,49983169,,,77266145,113502784,701731,114204515,280287979,10841514,7700964,10177,1916006,,4757710,25226371,59247795,,,20843921,80091716,105318087,157968770,174969892,280287979,22565362,,,1189024,,,1176407,,140674028,239678653,380352681,201587368,178765313,170784217,7981096,4282352,12263448,5047947,7215501,0.411557,2429767,22204453,134403,317031
553103,450419,TEXAS HEALTH HARRIS METHODIST AZLE,108 DENVER TRAIL,AZLE,TX,76020,TARRANT,19124,U,STH,1,2,10/01/2010,09/30/2011,198.69,,,2500,93,5727,31,11315,,785,35,1855,31,,2305,68,4494,25,9125,,785,35,1855,2482221,9238835,4732150,4732150,12693056,16831185,1785281,26005899,36069413,69525194,105594607,2996783,,12693056,797639,,,-8878,,,5830647,-3423361,457598,75268,2024567,4994625,145334,,9791819,,367597,5104772,,,5599954,,143137,143137,10737716,358197,1150812,820290,,,551935,18056035,,,,239300,239300,18295335,-7557619,-7557619,10737716,4558993,,,9438,,,,,36069410,69525193,105594603,67158846,38435757,38763076,-327319,2776986,2449667,,2449667,0.246281,2370623,11940407,,
553116,102001,SSH - MIAMI,955 NW 3RD STREET,MIAMI,FL,33128,MIAMI-DADE,33124,U,LTCH,2,10,09/01/2011,08/31/2012,150.56,,,11200,,16038,47,17202,,441,,603,47,,11200,,16038,47,17202,,441,,603,,,-280214,-280214,8092603,11519701,322382,19134125,62387624,,62387624,1596907,,8092603,5199,,,,,,1322459,-140657,,34578,127735,1344115,,,2844143,,,1655940,,,551615,,,-490110,1405620,806604,1132807,,,,,496386,,,,,,496386,909234,909234,1405620,,,,,,,,,62387624,,62387624,38886693,23500931,19612304,3888627,4381,3893008,2270348,1622660,0.306697,,,,
553154,111321,LOWER OCONEE COMMUNITY HOSPITAL,THIRD STREET,GLENWOOD,GA,30428,WHEELER,99911,U,CAH,1,4,01/01/2011,12/31/2011,86.67,,,1732,543,3045,25,9125,,358,132,715,25,,1483,543,2773,25,9125,,358,132,715,29601,2599951,628886,786643,4806755,9405340,107266,11082912,9387434,24716158,34103592,,,,,,,46614,,,7613502,-5226326,195503,61449,,2773425,,5210,,79684,,354949,,,257157,,,,3030582,1394025,,95163,,,376594,1865782,,,,3051965,3051965,4917747,-1887165,-1887165,3030582,,,,,,,,,9447493,27609899,37057392,22944066,14113326,14212094,-98768,53643,-45125,,-45125,0.324978,2029112,6729283,,
553186,010051,GREENE COUNTY HOSPITAL,509 WILSON AVENUE,EUTAW,AL,35462,GREENE,46220,U,STH,1,9,10/01/2010,09/30/2011,75.31,,,992,308,1550,24,8760,,308,117,529,86,,992,308,1550,24,8760,,308,117,529,83942,,47754,473213,4478575,4907062,402268,8677060,6591471,6167903,12759374,456024,52397,4478575,,,,558457,,,1989499,,59687,167740,107887,2883270,,,1756535,,,,,,1756535,,,,4639805,526155,495979,,,,,1022134,,658227,,,658227,1680361,2959444,2959444,4639805,1240228,,,,148827,0.12,3795,,5547908,7261569,12809477,3506646,9302831,10700418,-1397587,2196535,798948,,798948,0.680054,698587,1652877,,
553191,440025,LAUGHLIN MEMORIAL HOSPITAL,1420 TUSCULUM BLVD.,GREENEVILLE,TN,37745-,GREENE,27740,R,STH,1,2,07/01/2011,06/30/2012,591.82,,,7349,1,16351,140,51240,,1556,1,4113,230,,6589,1,14192,130,47580,,1556,1,4113,1784433,4479942,3149659,4030637,30943124,40774445,7032014,64498067,64061009,119507913,183568922,7118673,,30943124,188955,,,449434,,,8554488,,2589510,1313355,84689568,98836455,1054075,2083498,68745095,,15830267,50310525,,,64103318,,1897253,1897253,164837026,2384333,,,1200000,,4721651,8305984,,39215314,,4723980,43939294,52245278,112591748,112591748,164837026,9040601,,,107310,866994,0.0959,3918681,,64096830,120797991,184894821,116726862,68167959,76197511,-8029552,773597,-7255955,,-7255955,0.351356,7429806,24075811,,
553194,490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTE,THIRD ST NORTHEAST,NORTON,VA,24273-,WISE,99949,R,STH,1,2,07/01/2011,06/30/2012,119,,,2880,509,4548,54,19764,,806,173,1466,98,,2366,419,3754,50,18300,,806,173,1466,843690,1323315,1153827,2099459,7782450,21018710,2444218,21871753,24675410,49419758,74095168,2094544,,7782450,218493,,,158625,,,3054881,,721500,54275,,-113924,865000,129699,30268158,495735,153427,11678107,,,32290261,,121688,121688,32298025,1095832,,,,,942376,2038208,,,,137477,137477,2175685,30122340,30122340,32298025,4526427,,,,298292,0.0659,859474,,24675410,50923232,75598642,53374235,22224407,28801160,-6576753,1966241,-4610512,,-4610512,0.295185,2145076,10470410,,
553197,520027,COLUMBIA ST. MARYS OZAUKEE CAMPUS,13111 N. PORT WASHINGTON RD,MEQUON,WI,53097-,OZAUKEE,33340,U,STH,1,2,07/01/2011,06/30/2012,563.89,,,10065,307,17854,120,43920,,2328,45,4493,130,,5964,191,11096,88,32208,,2328,45,4493,1401133,8631357,3806935,7048649,54947023,117998641,6097601,104194986,147363494,217543922,364907416,6645093,,54967033,432481,,,509086,,,70169965,-48598377,3364970,,918099,232721686,29290,6259710,138186694,,47061565,,,,104037724,,27123,27123,336786533,2918090,5176474,,,,382850,8485130,,,,49091767,49091767,57576897,279209636,279209636,336786533,17946292,,,396713,,,,,147363494,306608563,453972057,282555130,171416927,172945664,-1528737,5252452,3723715,,3723715,0.285538,3010540,21896398,,
553202,341319,TRANSYLVANIA COMMUNITY HOSPITAL,HOSPITAL DRIVE,BREVARD,NC,28712-,TRANSYLVANIA,99934,R,CAH,1,2,10/01/2010,09/30/2011,418.13,,,3805,797,6754,25,9125,,1053,331,1815,35,,3224,560,5698,21,7665,,1053,331,1815,1630299,7294251,4181977,5506648,21900157,37183262,3657618,45603217,28222867,86671352,114894219,,,,,,,1514579,,,15681466,-9110928,2153050,367900,1047681,12942118,985234,1898642,24635821,,15207553,20664485,,,33615674,11274418,3840378,15696904,62254696,1657283,3006119,113540,767465,3752476,,9296883,,13641702,,,13641702,22938585,39316111,39316111,62254696,,,,,,,,,29258000,96672020,125930020,75298626,50631394,59083419,-8452025,6024728,-2427297,,-2427297,0.396915,3018111,10941341,,
553258,440197,SOUTHERN HILLS MEDICAL CENTER,391 WALLACE ROAD,NASHVILLE,TN,37211,DAVIDSON,34980,U,STH,1,4,06/01/2011,05/31/2012,405.1,,,5178,1746,14137,89,32574,,1273,400,3695,101,,4085,1746,10751,69,25254,,1273,400,3695,465033,17384228,3571598,4456803,26638968,51570808,4186028,66700588,146467412,216449703,362917115,6077289,,26638968,156267,,,77893,,,28352095,-18080941,3481290,276647,87892,14059361,2270253,2911021,28331171,2655526,14709918,36284275,731802,,28976793,,14241539,14241539,57277693,1973645,2261216,416142,38517,,213102,4902622,823170,60575,38997876,,39881621,44784243,12493450,12493450,57277693,10299429,,,223365,787906,0.0765,,,146478644,216438486,362917130,270488134,92428996,92069798,359198,2433856,2793054,,2793054,0.18379,8630565,55253799,,
553280,420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DRIVE,SPARTANBURG,SC,29304,SPARTANBURG,43900,U,STH,1,4,07/01/2011,06/30/2012,713.73,,,11178,1673,27945,150,54900,,2406,549,6508,183,,10150,1250,23493,122,44652,,2406,549,6508,1387853,11510775,3292601,3462666,41816100,103148448,9358674,110065748,342311109,308777223,651088332,9066488,,41816100,5641,,,-2296897,,,31705279,-6694446,3516740,1057072,627574,27915322,5474798,1144429,40362217,855508,1290758,27385292,6649115,966853,54532150,,6073925,6073925,88521397,3058796,4002134,459507,30278,,911426,56734506,,21389,,7489510,7510899,64245405,24275992,24275992,88521397,15953118,,,856909,1043334,0.0654,,,342270109,308818224,651088333,491842353,159245980,144964548,14281432,1079575,15361007,,15361007,0.169049,9371859,46385451,,
553318,013032,GADSDEN REHABILITATION HOSPITAL,801 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,23460,U,RH,5,4,01/01/2011,12/31/2011,124.37,,,11934,,14011,44,16060,,814,,989,44,,11934,,14011,44,16060,,814,,989,,,-17154,-17154,5563889,5078556,503615,10835602,23747382,328143,24075525,,,,,,,4411179,,,1994414,-400056,73607,147383,,6226527,,,7555517,,,1716792,,,5588197,,1,1,11814725,157498,305410,,,,17785,480693,,,,47666,47666,528359,11286366,11286366,11814725,,,,,,,,,23747382,328143,24075525,9180132,14895393,10642445,4252948,34365,4287313,,4287313,0.450067,,,,
553320,103033,HEALTHSOUTH REHAB OF TALLAHASSEE,1675 RIGGINS ROAD,TALLAHASSEE,FL,32308,LEON,45220,U,RH,5,4,01/01/2011,12/31/2011,153.95,,,13393,345,16421,76,27740,,997,21,1197,76,,13393,345,16421,76,27740,,997,21,1197,,,-28166,-28166,7427083,8491517,784355,16386460,25466897,2761627,28228524,,,,,,,11798011,,,2625852,-714729,70335,115244,,13894713,,,12731009,162554,,2657413,,,2807741,,3518320,3518320,20220774,363876,563548,,,,1487670,2415094,,,,770340,770340,3185434,17035340,17035340,20220774,,,,,,,,,25466897,2761628,28228525,9710453,18518072,15918600,2599472,37629,2637101,,2637101,0.580493,,,,
553321,103034,HEALTHSOUTH REHAB OF SEA PINES,101 EAST FLORIDA AVENUE,MELBOURND,FL,32901,BREVARD,37340,U,RH,5,5,01/01/2011,12/31/2011,165.95,,,14390,310,18510,90,32850,,957,22,1245,90,,14390,310,18510,90,32850,,957,22,1245,,,-5912,-5912,9744110,7867379,932706,18110953,35242640,2857977,38100617,,,,,,,2563834,,,3310101,-1012025,87889,183584,,5133383,495176,,13632536,,,2468230,,,6747704,,3941192,3941192,15822279,272914,942040,,,,1208321,2423275,,,,4053039,4053039,6476314,9345965,9345965,15822279,,,,,,,,,35242639,2857977,38100616,16744913,21355703,17611489,3744214,69984,3814198,,3814198,0.475345,,,,
553322,453057,HEALTHSOUTH REHAB OF MIDLAND,1800 HERITAGE BLVD,MIDLAND,TX,79707,MIDLAND,33260,U,RH,5,4,01/01/2011,12/31/2011,123.64,,,12115,,14997,60,21900,,923,,1152,60,,12115,,14997,60,21900,,923,,1152,,,-23348,-23348,8067910,7753852,521998,14146644,26492592,1498814,27991406,,,,,,,1366138,,,2512874,-556561,76561,43932,,3442944,1050000,,3206147,34279,,2578039,,,3660248,,6642768,6642768,13745960,297020,570725,,,,105752,973497,,,,,,973497,12772463,12772463,13745960,,,,,,,,,26492592,1498814,27991406,9161538,18829868,15821762,3008106,41585,3049691,,3049691,0.505392,,,,
553324,140155,PROVENA ST. MARYS HOSPITAL,500 WEST COURT STREET,KANKAKEE,IL,60901,KANKAKEE,16974,U,STH,1,1,01/01/2011,12/31/2011,684.18,,,16401,6144,31069,182,66430,,3292,1686,7665,182,,13235,5293,24190,156,56940,,3292,1686,7665,2986742,20238603,6869224,6869224,40790588,101883167,8139554,118502307,283971099,308859174,592830273,11822854,,39205829,2313032,,,6248827,,,24583725,,3209812,2573772,,37914444,5113245,1933152,85070827,,41911728,,,,57187992,,2001524,2001524,97103960,5577517,,3645114,,4079715,2489761,24278303,,,,3739324,3739324,28017627,69086333,69086333,97103960,23312972,,,811526,2949091,0.1265,,,283963885,317662406,601626291,457857491,143768800,142673754,1095046,987654,2082700,,2082700,0.199892,21556939,100798017,,
553337,511308,BRAXTON COUNTY MEMORIAL HOSPITAL,100 HOYLMAN DRIVE,GASSAWAY,WV,26624-,BRAXTON,99950,R,CAH,1,2,01/01/2011,12/31/2011,135.08,,,839,34,1249,25,9125,,206,17,347,25,,653,34,1003,25,9125,,206,17,347,69478,2806979,1644851,1644851,6528220,7924008,354925,12397254,1953040,19342681,21295721,,,,,,,674621,,,4541991,-1705381,269768,189371,,4001845,244255,217007,6360716,,,8790545,,,3696347,,,,7698192,1327132,735370,,,,,2062502,,5216495,,,5216495,7278997,419195,419195,7698192,,,,,,,,,1967472,20812698,22780170,9091874,13688296,14452228,-763932,419102,-344830,,-344830,0.582148,1786720,3339427,,
553358,360161,ST. JOSEPH HEALTH CENTER,667 EASTLAND AVENUE,WARREN,OH,44484,TRUMBULL,49660,U,STH,1,1,01/01/2011,12/31/2011,790.3,22.23,,13988,1824,36563,139,50735,,2641,332,8673,139,,12562,1139,32271,127,46355,,2641,332,8673,7207864,9650028,9262963,9262963,39765363,83024783,7952928,110829429,200980353,289671846,490652199,10091736,18385,39758984,44063,87951,715362,15280816,,8125,16030675,-3597049,2830622,1168910,,31969242,1150469,1247032,69728546,,,48716622,,,36795600,36616632,2607632,39224264,107989106,6863530,1900982,1562511,-211563,,2805549,12921009,,35955773,,935062,36890835,49811844,58177262,58177262,107989106,17772788,,,158497,1633319,0.0919,10904217,1632582,200980399,289755547,490735946,349986850,140749096,132440174,8308922,1254906,9563828,,9563828,0.225882,21207668,72190250,,
553396,192031,CORNERSTONE HOSPITAL OF WEST MONROE,6198 CYPRESS STREET,WEST MONROE,LA,71291,OUACHITA,33740,U,LTCH,2,4,01/01/2011,12/31/2011,127.26,,,13512,359,15294,47,17155,,539,15,593,47,,13512,359,15294,47,17155,,539,15,593,,,,,6205780,9771929,334898,14526561,60846744,4877659,65724403,,,,,,,500,,,6703653,-4128768,141135,,18594,2735114,297510,7390,6540230,933827,202536,692524,49661,,6887633,,109240,109240,9731987,411845,529891,1164,,,-151899,-2305677,,,,274951,274951,-2030726,11762713,11762713,9731987,,,,,,,,,63762610,1961792,65724402,49366070,16358332,15977709,380623,158771,539394,,539394,,,,,
553420,013028,REHAB HOSP OF MONTGOMERY,4465 NARROW LANE ROAD,MONTGOMERY,AL,36116-,MONTGOMERY,33860,U,RH,5,4,01/01/2011,12/31/2011,177.84,,,13614,,19219,70,25550,,1026,,1434,70,,13614,,19219,70,25550,,1026,,1434,,,-20733,-20733,8867787,11578755,1692737,18409713,36475595,1199478,37675073,,,,,,,30786179,,,2354338,-730437,74157,92059,,32576296,,,17343998,1344850,,2538055,,,3138505,,1618893,1618893,37333694,346803,590633,,,,1748124,2685560,,,,1166513,1166513,3852073,33481621,33481621,37333694,,,,,,,,,36475595,1199478,37675073,15703024,21972049,20446542,1525507,63853,1589360,,1589360,0.488644,,,,
553429,423025,HEALTHSOUTH REHAB OF COLUMBIA,2935 COLONIAL DRIVE,COLUMBIA,SC,29203,RICHLAND,17900,U,RH,5,4,01/01/2011,12/31/2011,179.89,,,13014,,20242,96,35040,,985,,1531,96,,13014,,20242,96,35040,,985,,1531,,,-10439,-10439,9350175,10216525,650325,19212346,35765279,4869024,40634303,,,,,,,55482735,,,3438419,-843545,50064,54760,,58182433,315408,,7694413,,,2378237,,,3397475,,3241,3241,61583149,300478,556350,,,,243844,1100672,,,,1943,1943,1102615,60480534,60480534,61583149,,,,,,,,,35901794,4898293,40800087,15984667,24815420,19566700,5248720,51938,5300658,,5300658,0.472811,,,,
